Title,Link,ID
MOLÉCULAS IMPOSIBLES,https://www.youtube.com/watch?v=SpsHS6iGE_Q,SpsHS6iGE_Q
¿CUANTO CORCHO PUEDE DISOLVER LA ACETONA?,https://www.youtube.com/watch?v=uqWgQ2woHSs,uqWgQ2woHSs
¿QUÉ ES LA QUÍMICA-FÍSICA?,https://www.youtube.com/watch?v=ANWQKATT7e8,ANWQKATT7e8
HANDBOOK OF CHEMISTRY AND PHYSICS | REVIEW EN ESPAÑOL,https://www.youtube.com/watch?v=crIXqqVH8Wg,crIXqqVH8Wg
¿Cuánto dependemos del petróleo? ¿Hay solución?,https://www.youtube.com/watch?v=cR_eAdtI0xk,cR_eAdtI0xk
SLIME CASERO | ¿Por qué sucede?,https://www.youtube.com/watch?v=ILDx1z4gyxQ,ILDx1z4gyxQ
APRENDER QUÍMICA CON MINECRAFT,https://www.youtube.com/watch?v=dyD0MHRGNtE,dyD0MHRGNtE
HIDROGENACIÓN DE ALQUINOS,https://www.youtube.com/watch?v=Gbcmu6L1oeQ,Gbcmu6L1oeQ
Estabilidad alquenos cis trans,https://www.youtube.com/watch?v=2YHZkrrm2rc,2YHZkrrm2rc
EL FÚTBOL Y LA QUÍMICA,https://www.youtube.com/watch?v=V-Dq-Hh4KrE,V-Dq-Hh4KrE
PROBLEMAS DE EQUILIBRIO (III) Kc,https://www.youtube.com/watch?v=ZSvfL_K_kBg,ZSvfL_K_kBg
CARBONIZANDO UN BASTÓN DE AZÚCAR,https://www.youtube.com/watch?v=xdOlgTRbuCs,xdOlgTRbuCs
ENANTIÓMEROS VS DIASTEREOISÓMEROS | ¿Qué son? ¿Diferencias?,https://www.youtube.com/watch?v=_UsxTwHGwMk,_UsxTwHGwMk
¿POR QUÉ NOS PONEMOS MORENOS?,https://www.youtube.com/watch?v=P_ER4NYy6Ts,P_ER4NYy6Ts
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Canarias | Junio,https://www.youtube.com/watch?v=vE3p0hDRg_s,vE3p0hDRg_s
CONVIRTIENDO GEL PARA GATOS EN ZEOLITA,https://www.youtube.com/watch?v=huncQrGYRmk,huncQrGYRmk
Postulado de Hammond,https://www.youtube.com/watch?v=ssRyBEIz2Uk,ssRyBEIz2Uk
¿CUÁNTO SABES DE QUÍMICA? 30 PREGUNTAS | NIVEL 2,https://www.youtube.com/watch?v=n26IUhd3k-o,n26IUhd3k-o
¿QUÉ ES LA QUÍMICA CUÁNTICA?,https://www.youtube.com/watch?v=xEwR_PWzsZk,xEwR_PWzsZk
¿QUÉ ES LA QUÍMICA ORGÁNICA?,https://www.youtube.com/watch?v=46mqud2xNas,46mqud2xNas
71 PROBLEMAS DE QUÍMICA LO MÁS RÁPIDO QUE PUEDA,https://www.youtube.com/watch?v=X7Ew7Wmmypo,X7Ew7Wmmypo
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Cataluña | Junio,https://www.youtube.com/watch?v=WUnKQAYdxig,WUnKQAYdxig
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Extremadura | Junio,https://www.youtube.com/watch?v=8P1u7kGFK_I,8P1u7kGFK_I
CONFIGURACIÓN ELECTRÓNICA,https://www.youtube.com/watch?v=R3YVIjnKbgM,R3YVIjnKbgM
pH metro | 15 | Material de laboratorio,https://www.youtube.com/watch?v=Bs2SCqhIvvg,Bs2SCqhIvvg
COMO USAR FACTORES DE CONVERSIÓN | 2,https://www.youtube.com/watch?v=zFQHrwhFvJQ,zFQHrwhFvJQ
TRASPOSICIONES,https://www.youtube.com/watch?v=8eLDV0wVBG8,8eLDV0wVBG8
DENSIDADES Y PORCENTAJES,https://www.youtube.com/watch?v=nmBPCByXxuE,nmBPCByXxuE
REACCIÓN CON UN GAS 2 | Quimicefa en vídeo | Experimento 100,https://www.youtube.com/watch?v=XXi6qNhTVN4,XXi6qNhTVN4
¿CÓMO SEPARAR ENANTIÓMEROS? | RESOLUCIÓN RACÉMICA,https://www.youtube.com/watch?v=7aYNrJu6DYI,7aYNrJu6DYI
CRISTALIZAR SULFATO DE MAGNESIO | Quimicefa en vídeo | Experimento 18,https://www.youtube.com/watch?v=DEr7VeUDnyo,DEr7VeUDnyo
¿QUIERES AYUDAR AL CANAL? | PATREON,https://www.youtube.com/watch?v=cO78JQb_IP8,cO78JQb_IP8
CRISTALIZACIÓN LENTA DE SULFATO DE MAGNESIO | Quimicefa en vídeo | Experimento 19,https://www.youtube.com/watch?v=e7IvcUKidX8,e7IvcUKidX8
5 PROBLEMAS DE ESTEREOQUIMICA RESUELTOS,https://www.youtube.com/watch?v=M5RFH8DMXmU,M5RFH8DMXmU
EL JUEGO INTERACTIVO DE LAS VALENCIAS | NIVEL 2,https://www.youtube.com/watch?v=a1QRJz2mtI4,a1QRJz2mtI4
CONFIGURACION ELECTRONICA Y PROPIEDADES QUIMICAS | 12 | Ejercicios de química resueltos,https://www.youtube.com/watch?v=PW11eEMibkM,PW11eEMibkM
DIHIDROXILACION DE ALQUENOS,https://www.youtube.com/watch?v=zCxwDvqmxyY,zCxwDvqmxyY
NOTACIÓN CIENTÍFICA,https://www.youtube.com/watch?v=rNaJhDrFH9E,rNaJhDrFH9E
POLIMERIZACIÓN CATIÓNICA,https://www.youtube.com/watch?v=Lv32V82gCQQ,Lv32V82gCQQ
CLASIFICAR ELEMENTOS POR PROPIEDADES | 10 | Ejercicio de química resuelto,https://www.youtube.com/watch?v=cEqj1DS9X3Q,cEqj1DS9X3Q
ALQUINOS | ESTRUCTURA Y PROPIEDADES,https://www.youtube.com/watch?v=7n-sFqotLjQ,7n-sFqotLjQ
CURSOS INTENSIVOS ONLINE DE SELECTIVIDAD,https://www.youtube.com/watch?v=RlBEP_6fCGU,RlBEP_6fCGU
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Navarra | Junio,https://www.youtube.com/watch?v=tOYTGRB1plY,tOYTGRB1plY
MOLÉCULA DEL DÍA | Sal de Rochelle | #2,https://www.youtube.com/watch?v=diZCKXWRKns,diZCKXWRKns
¿QUÉ ES LA QUÍMICA?,https://www.youtube.com/watch?v=EF1Oifgbfqs,EF1Oifgbfqs
POLIMERIZACIÓN RADICALARIA,https://www.youtube.com/watch?v=IXcp8gl-vhk,IXcp8gl-vhk
CALCULO DE ENTALPÍA A PARTIR DE ENTALPÍAS DE FORMACIÓN,https://www.youtube.com/watch?v=l_rjjntnBrA,l_rjjntnBrA
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 2,https://www.youtube.com/watch?v=nTRPC7YohhU,nTRPC7YohhU
PASAR DE GRAMOS A MOLES A VOLUMEN | Estequiometría,https://www.youtube.com/watch?v=L3--P4nixGU,L3--P4nixGU
SOLUBILIDAD | Quimicefa en vídeo | Experimento 9,https://www.youtube.com/watch?v=gsdUWfelHfQ,gsdUWfelHfQ
VALENCIAS Y CONFIGURACION ELECTRONICA | 16 | Ejercicios de química resueltos,https://www.youtube.com/watch?v=KweTGuhN3Ys,KweTGuhN3Ys
CÁLCULOS CON DISOLUCIONES,https://www.youtube.com/watch?v=GeQ6RZkBWcY,GeQ6RZkBWcY
DISOLUCIÓN SATURADA Y CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 12,https://www.youtube.com/watch?v=mcl9LMy3xNc,mcl9LMy3xNc
NEUTRALIZACIÓN ÁCIDO-BASE | Quimicefa en vídeo | Experimento 78,https://www.youtube.com/watch?v=veXY3g_jRhw,veXY3g_jRhw
¿COMO AJUSTAR UNA REACCIÓN QUÍMICA? | AJUSTE POR TANTEO | 10 ejemplos,https://www.youtube.com/watch?v=U1YMpFtlrA8,U1YMpFtlrA8
BROMACIÓN ALÍLICA | Química orgánica,https://www.youtube.com/watch?v=fQ5biNfq2iY,fQ5biNfq2iY
REDONDEAR ESQUINAS DE VIDRIO | Quimicefa en vídeo | Experimento 2,https://www.youtube.com/watch?v=7dChKJ09Ubg,7dChKJ09Ubg
PRECIPITACIÓN | Quimicefa en vídeo | Experimento 49,https://www.youtube.com/watch?v=qGYVpjPGYUo,qGYVpjPGYUo
CURSO DE APOYO ESCOLAR DE BIOLOGÍA 2021-2022,https://www.youtube.com/watch?v=3gH_G29pT9w,3gH_G29pT9w
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Murcia | Junio,https://www.youtube.com/watch?v=ngGPXyw2Mdg,ngGPXyw2Mdg
LAVAR UN FILTRADO | Quimicefa en vídeo | Experimento 51,https://www.youtube.com/watch?v=woGBVKkMJB0,woGBVKkMJB0
POLIMERIZACIÓN ANIÓNICA,https://www.youtube.com/watch?v=jo01yd-84dI,jo01yd-84dI
LA QUÍMICA TRAS EL AMOR,https://www.youtube.com/watch?v=XDfSI1_x7C0,XDfSI1_x7C0
EXAMENES RESUELTOS SELECTIVIDAD 2017 COMPLETOS | Presentación,https://www.youtube.com/watch?v=n9eMI_QjcKU,n9eMI_QjcKU
COMPARAR DISTANCIAS DE ENLACE | 17 | Ejercicios de química resueltos,https://www.youtube.com/watch?v=hDfO1ZXuzD8,hDfO1ZXuzD8
¿Qué imagen ha generado Breaking Bad de la química? | Breaking Podcast,https://www.youtube.com/watch?v=X-fyq_H_yjk,X-fyq_H_yjk
ADICION DE HALUROS DE HIDRÓGENO A ALQUINOS,https://www.youtube.com/watch?v=5KeDQbBPSmY,5KeDQbBPSmY
SISTEMAS 2X2 | MÉTODO DE SUSTITUCIÓN | EJEMPLOS RESUELTOS | Matemáticas,https://www.youtube.com/watch?v=bxNrpPdxGfE,bxNrpPdxGfE
FORMACIÓN DE ACETILUROS | Alquinos,https://www.youtube.com/watch?v=toBvlX0GT-A,toBvlX0GT-A
ADICION DE HALOGENOS A ALQUINOS,https://www.youtube.com/watch?v=6n-trPF0mDA,6n-trPF0mDA
TAMAÑO DE PARTÍCULA Y VELOCIDAD DE DISOLUCIÓN | Quimicefa en vídeo | Experimento 15,https://www.youtube.com/watch?v=LSX0kIXlCks,LSX0kIXlCks
NEUTRALIZACIÓN CON INDICADOR | Quimicefa en vídeo | Experimento 83,https://www.youtube.com/watch?v=wICZonnv_bY,wICZonnv_bY
ALQUILACIÓN DE ACETILUROS | Alquinos,https://www.youtube.com/watch?v=xsdT2poQNHM,xsdT2poQNHM
¿TE GUSTARÍA SER MIEMBRO DE BREAKING VLAD?,https://www.youtube.com/watch?v=q-KZVcET7do,q-KZVcET7do
CLASES PARTICULARES ONLINE EN TODO EL MUNDO,https://www.youtube.com/watch?v=ZtCiIWH4hCc,ZtCiIWH4hCc
COMO TRABAJAR EL VIDRIO | 1 | Quimicefa en vídeo,https://www.youtube.com/watch?v=uj2LayWQ3Kg,uj2LayWQ3Kg
COMO USAR FACTORES DE CONVERSIÓN | Problema Práctico,https://www.youtube.com/watch?v=d7s2jjTp4n8,d7s2jjTp4n8
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Galicia | Junio,https://www.youtube.com/watch?v=5UHjipqnubs,5UHjipqnubs
CICLOPROPANACIÓN DE ALQUENOS | CARBENOS,https://www.youtube.com/watch?v=GHW0hXKmIPU,GHW0hXKmIPU
CONCURSO | Explícame algo que yo no sepa #BreakingLab,https://www.youtube.com/watch?v=UkDoHy-PcaQ,UkDoHy-PcaQ
SEPARACIÓN DE LÍQUIDOS INMISCIBLES | Quimicefa en vídeo | Experimento 7,https://www.youtube.com/watch?v=GBsRZeqbupE,GBsRZeqbupE
¿PORQUÉ EL FUEGO EMITE LUZ? | #CienciaDelDiaADia,https://www.youtube.com/watch?v=B3FUyeq4uNU,B3FUyeq4uNU
DÍA DE LA CIENCIA | 15 de noviembre | San Alberto Magno,https://www.youtube.com/watch?v=JaGweZtscPc,JaGweZtscPc
3 DE CIENCIAS | 1x01 | PSEUDOCIENCIAS,https://www.youtube.com/watch?v=hMOjkI99EMU,hMOjkI99EMU
SORTEAZO | 4 x 1 AÑO GRATIS de Academia de Química Online,https://www.youtube.com/watch?v=wSTYpcs_Ro8,wSTYpcs_Ro8
CARBONIZACIÓN DEL AZÚCAR | Quimicefa en vídeo | Experimento 23,https://www.youtube.com/watch?v=hJTr3_zLkfM,hJTr3_zLkfM
OFRECEMOS CLASES PARTICULARES DE CIENCIAS,https://www.youtube.com/watch?v=rUNg8G8u8RY,rUNg8G8u8RY
METÁTESIS DE ALQUENOS,https://www.youtube.com/watch?v=dbn--XOQsXo,dbn--XOQsXo
VELOCIDAD MEDIA Y MÓDULO DE LA VELOCIDAD | TEORÍA Y PROBLEMAS | Física básica,https://www.youtube.com/watch?v=SoI6ZGjLrgQ,SoI6ZGjLrgQ
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | La Rioja | Junio,https://www.youtube.com/watch?v=4wHGLO6fBOo,4wHGLO6fBOo
CURSO DE APOYO ESCOLAR DE QUÍMICA 2021-2022,https://www.youtube.com/watch?v=JR9OMoMBHLg,JR9OMoMBHLg
CÁLCULOS CON LIMITANTE Y EXCESO,https://www.youtube.com/watch?v=UwFNa82ypyE,UwFNa82ypyE
¿Por qué decidimos estudiar química? | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=A1_msbhjY9A,A1_msbhjY9A
HIDROBORACIÓN DE ALQUINOS,https://www.youtube.com/watch?v=QJ--VAd0Y3k,QJ--VAd0Y3k
"POSICIÓN, DESPLAZAMIENTO Y RECORRIDO | Física básica",https://www.youtube.com/watch?v=I8IyqF8Fh0M,I8IyqF8Fh0M
ELIMINACION DE DIHALOALCANOS | preparación de alquinos,https://www.youtube.com/watch?v=G-AVR7xTJIs,G-AVR7xTJIs
ESTABILIDAD RELATIVA DE ALQUENOS,https://www.youtube.com/watch?v=PsEbAyVD0lc,PsEbAyVD0lc
OXIDO DE COBRE | Quimicefa en vídeo | Experimento 30,https://www.youtube.com/watch?v=Wvw4JROWeLc,Wvw4JROWeLc
SISTEMAS 3X3 | MÉTODO GAUSS | EJEMPLOS RESUELTOS | Matemáticas,https://www.youtube.com/watch?v=b1ZliGRuPc4,b1ZliGRuPc4
SISTEMAS 2X2 | MÉTODO DE IGUALACIÓN | EJEMPLOS RESUELTOS | Matemáticas,https://www.youtube.com/watch?v=NYJxi-I-hi0,NYJxi-I-hi0
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | País Vasco | Junio,https://www.youtube.com/watch?v=4CBeI13Q4Uo,4CBeI13Q4Uo
Condensacion Aciloínica | Reacciones Orgánicas,https://www.youtube.com/watch?v=t9HANnenjQQ,t9HANnenjQQ
CONFIGURACIÓN ELECTRÓNICA | 7 | Ejercicio de química resuelto,https://www.youtube.com/watch?v=YIJydV5SlzI,YIJydV5SlzI
BREAKING VLAD 2019,https://www.youtube.com/watch?v=8fjenMbhHdE,8fjenMbhHdE
🎧EL TRAP DE LA TABLA PERIÓDICA🎧| Todos los elementos,https://www.youtube.com/watch?v=9b6JEsjEv-Y,9b6JEsjEv-Y
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 3,https://www.youtube.com/watch?v=ocsLHilRSQY,ocsLHilRSQY
Ciencia Clip 2019,https://www.youtube.com/watch?v=hq0tvSrTo6s,hq0tvSrTo6s
ESTEQUIOMETRÍA | cálculos con rendimientos,https://www.youtube.com/watch?v=cXaLLcGoh5s,cXaLLcGoh5s
¿PORQUÉ ESTUDIÉ QUÍMICA? + EXPERIMENTOS (nueva sección),https://www.youtube.com/watch?v=n-pSctIP25w,n-pSctIP25w
CURIOSIDADES DEL AGUA | #CienciaDelDiaADia,https://www.youtube.com/watch?v=CHME_6Y6dN8,CHME_6Y6dN8
AHORA TUTELAMOS TFG Y TFM | Academia Breaking Vlad,https://www.youtube.com/watch?v=dFzmVG55GwE,dFzmVG55GwE
DESTILACIÓN | Quimicefa en vídeo | Experimento 54,https://www.youtube.com/watch?v=h89BAqc19w0,h89BAqc19w0
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Castilla la mancha | Junio,https://www.youtube.com/watch?v=G5bykOPCbkU,G5bykOPCbkU
CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 11,https://www.youtube.com/watch?v=qELQNwtNskc,qELQNwtNskc
Volvemos al colegio | Academia de química online | 20% DESCUENTO,https://www.youtube.com/watch?v=EZ6Gl_AKBDs,EZ6Gl_AKBDs
1 MES GRATIS DE ACADEMIA | Vuestro regalo de navidad,https://www.youtube.com/watch?v=V-A6BuFMnhQ,V-A6BuFMnhQ
SISTEMAS 3X3 | MÉTODO DE GAUSS-JORDAN | EJEMPLOS RESUELTOS,https://www.youtube.com/watch?v=7zHCkt5ouCg,7zHCkt5ouCg
BREAKING VLAD | 2018,https://www.youtube.com/watch?v=4wfJIFlal04,4wfJIFlal04
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 4,https://www.youtube.com/watch?v=rPSOT1dsGnM,rPSOT1dsGnM
Breaking Podcast #16 | Experto en nanomateriales y técnicas fotónicas. Charlando con Joan Carvajal,https://www.youtube.com/watch?v=hIaS2oSeg8w,hIaS2oSeg8w
FILTRACIÓN Y EVAPORACIÓN | Quimicefa en vídeo | Experimento 53,https://www.youtube.com/watch?v=J9jRUPlHGuY,J9jRUPlHGuY
Breaking Podcast #12 | Charlando con @reaccionaexplota,https://www.youtube.com/watch?v=LyS5aWq1BG4,LyS5aWq1BG4
¿qué hay más allá de la tesis? | Breaking Podcast,https://www.youtube.com/watch?v=ouR_hPjq67U,ouR_hPjq67U
3 DE CIENCIAS | 1x02 | EL ÁTOMO,https://www.youtube.com/watch?v=uGvXECtcSuM,uGvXECtcSuM
AGUA DE CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 21,https://www.youtube.com/watch?v=fOlkBjUDEus,fOlkBjUDEus
DOBLAR VIDRIO | Quimicefa en vídeo | Experimento 3,https://www.youtube.com/watch?v=gTO4Tqnadkc,gTO4Tqnadkc
SISTEMAS 3X3 | MÉTODO GAUSS CON MATRICES | EJEMPLOS RESUELTOS | Matemáticas,https://www.youtube.com/watch?v=4EzGX82_HZ8,4EzGX82_HZ8
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Cantabria | Junio,https://www.youtube.com/watch?v=_np9_6w1otE,_np9_6w1otE
ESCISIÓN OXIDATIVA DE ALQUINOS | Alquinos,https://www.youtube.com/watch?v=Ohqnowwm8I0,Ohqnowwm8I0
SÍMIL DE PÓLVORA | Quimicefa en vídeo | Experimento 90,https://www.youtube.com/watch?v=R7wb9XVBWIU,R7wb9XVBWIU
SEPARACIÓN POR MAGNETISMO | Quimicefa en vídeo | Experimento 8,https://www.youtube.com/watch?v=KhcfhMOULcg,KhcfhMOULcg
3 DE CIENCIAS | 1x03 | LA QUIMIOFOBIA,https://www.youtube.com/watch?v=nhhhDXIM3g4,nhhhDXIM3g4
"Breaking Podcast #18 | Captación de CO2, educación y divulgación con Anna Maria Masdeu.",https://www.youtube.com/watch?v=xfaeoMYkVc0,xfaeoMYkVc0
DIFERENCIA ENTRE ORBITALES | 9 | Ejercicio de química resuelto,https://www.youtube.com/watch?v=OwE627X5bJk,OwE627X5bJk
REACCIÓN ALDER ENO,https://www.youtube.com/watch?v=MnvU5hqmWl0,MnvU5hqmWl0
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 10,https://www.youtube.com/watch?v=dMyGUeH1WiY,dMyGUeH1WiY
ESTADOS DE AGREGACIÓN | Quimicefa en vídeo | Experimento 5,https://www.youtube.com/watch?v=vFtkw5Lx2J0,vFtkw5Lx2J0
OXIDO DE HIERRO | Quimicefa en vídeo | Experimento 31,https://www.youtube.com/watch?v=qTOJQm4W55s,qTOJQm4W55s
Accidentes de laboratorio y seguridad | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=FTMx9bv-tNQ,FTMx9bv-tNQ
LLAMA DE COLOR: COBRE | Quimicefa en vídeo | Experimento 37,https://www.youtube.com/watch?v=fyoBIe739jI,fyoBIe739jI
Profesor nos explica su experiencia en secundaria | Breaking Podcast,https://www.youtube.com/watch?v=WXeTXz3olT8,WXeTXz3olT8
AGUA DE CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 24,https://www.youtube.com/watch?v=DhqIb1GRUY4,DhqIb1GRUY4
FILTRADO | Quimicefa en vídeo | Experimento 50,https://www.youtube.com/watch?v=5xvNR05S9ls,5xvNR05S9ls
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Islas Baleares | Junio,https://www.youtube.com/watch?v=aw-3xfFCq-E,aw-3xfFCq-E
El meme de morder metales | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=H0OawscWpnc,H0OawscWpnc
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Aragón | Junio,https://www.youtube.com/watch?v=J3bI5W-fsJQ,J3bI5W-fsJQ
MOLÉCULA DEL DÍA | Tobramycin | #1,https://www.youtube.com/watch?v=Ga0IlcObWbo,Ga0IlcObWbo
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 8,https://www.youtube.com/watch?v=lvSOU_tMbaE,lvSOU_tMbaE
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 6,https://www.youtube.com/watch?v=2e6RM8F_7aY,2e6RM8F_7aY
CREAR PUNTAS DE VIDRIO | Quimicefa en vídeo | Experimento 4,https://www.youtube.com/watch?v=D3MdCe3TJWE,D3MdCe3TJWE
Cual es la verdadera vocacion de Jordi Pereyra | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=VizN2kjq_BY,VizN2kjq_BY
Por qué ciencia de sofá empezó a divulgar sobre minerales | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=rQuWLXxDPrc,rQuWLXxDPrc
¿Por qué es tan difícil divulgar química? Debate | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=lm6ViwpmyMw,lm6ViwpmyMw
SUMA DE MATRICES Y SUS PROPIEDADES,https://www.youtube.com/watch?v=nbWD26bsdtY,nbWD26bsdtY
GAS NATURAL | Quimicefa en vídeo | Experimento 39,https://www.youtube.com/watch?v=jZGv6TsNmic,jZGv6TsNmic
EXAMEN DE SELECTIVIDAD 2017 RESUELTO | Química | Asturias | Junio,https://www.youtube.com/watch?v=2LYA6nQVuK8,2LYA6nQVuK8
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 5,https://www.youtube.com/watch?v=frM8UjgGRt8,frM8UjgGRt8
AGUA DE CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 20,https://www.youtube.com/watch?v=NonyZiaf93Q,NonyZiaf93Q
MRU | Movimiento Rectilineo Uniforme,https://www.youtube.com/watch?v=sUlcMZjtsH4,sUlcMZjtsH4
NEUTRALIZACIÓN ÁCIDO-BASE | Quimicefa en vídeo | Experimento 81,https://www.youtube.com/watch?v=8v9xdV59Nas,8v9xdV59Nas
3 DE CIENCIAS | 1x06 | EL FUEGO,https://www.youtube.com/watch?v=LPnNKpjrgD0,LPnNKpjrgD0
CRISTALINO Y AMORFO | Quimicefa en vídeo | Experimento 17,https://www.youtube.com/watch?v=RiwijdGY1VI,RiwijdGY1VI
SISTEMAS 2X2 | MÉTODO DE REDUCCIÓN | EJEMPLOS RESUELTOS | Matemáticas,https://www.youtube.com/watch?v=ODZ5a1DmgDs,ODZ5a1DmgDs
Alumnos suspendidos en función de los likes | Breaking Podcast | Tertulia,https://www.youtube.com/watch?v=hXDIm-NLRP0,hXDIm-NLRP0
Nuestra anécdota infantil | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=G-kHgXypmoI,G-kHgXypmoI
LLAMA DE COLOR: COBRE | Quimicefa en vídeo | Experimento 38,https://www.youtube.com/watch?v=-qazNseK-Dk,-qazNseK-Dk
Jordi Pereyra nos muestra su coleccion de minerales | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=TTi46uz7Pfs,TTi46uz7Pfs
La movida de pedir una beca | Breaking Podcast,https://www.youtube.com/watch?v=cC45fp2a_mg,cC45fp2a_mg
"Breaking Podcast #17 | El litio, la tecnología y su problemática",https://www.youtube.com/watch?v=gzHSlDN889c,gzHSlDN889c
Product Stewardship en la industria del plástico nos cuenta cómo es su trabajo | Breaking Podcast,https://www.youtube.com/watch?v=7ytBb1py0KA,7ytBb1py0KA
¿QUÉ ES LA LUZ? | #CienciaDelDiaADia,https://www.youtube.com/watch?v=wm2X4B2ADU4,wm2X4B2ADU4
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 9,https://www.youtube.com/watch?v=SPp9E0mvpTQ,SPp9E0mvpTQ
3 DE CIENCIAS | 1x04 | ENERGIA NUCLEAR,https://www.youtube.com/watch?v=O_TWMazxLeU,O_TWMazxLeU
3 DE CIENCIAS | 1x05 | CATÁLISIS,https://www.youtube.com/watch?v=zJTA4lBw6no,zJTA4lBw6no
PAU QUIMICA | EXAMEN DE SELECTIVIDAD RESUELTO | Ex. 7,https://www.youtube.com/watch?v=uWWuBsa7UN4,uWWuBsa7UN4
REACCIONES ORGÁNICAS | Video informativo,https://www.youtube.com/watch?v=DS356-ZPb1U,DS356-ZPb1U
CALCINACIÓN | Quimicefa en vídeo | Experimento 73,https://www.youtube.com/watch?v=BEuRCM7BKBI,BEuRCM7BKBI
Breaking Podcast #13 | El hidrógeno y sus movidas,https://www.youtube.com/watch?v=fXiDoxSgvF4,fXiDoxSgvF4
reciclar elementos y debate sobre tecnologia | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=AKH1XPTwkW4,AKH1XPTwkW4
PAPEL INDICADOR DE PH | Quimicefa en vídeo | Experimento 65,https://www.youtube.com/watch?v=iuLGlF9SzxE,iuLGlF9SzxE
SOLUBILIDAD EN OTROS DISOLVENTES | Quimicefa en vídeo | Experimento 13,https://www.youtube.com/watch?v=Ib1tC5m1ijI,Ib1tC5m1ijI
Breaking Podcast #15 | Helio y temas de actualidad,https://www.youtube.com/watch?v=5cSAN2pK7sg,5cSAN2pK7sg
PRECIPITACION. Al(OH)3 | Quimicefa en vídeo | Experimento 58,https://www.youtube.com/watch?v=_RejEIl6Ahg,_RejEIl6Ahg
SOLUBILIDAD EN OTROS DISOLVENTES | Quimicefa en vídeo | Experimento 14,https://www.youtube.com/watch?v=GGpn9uCvxyA,GGpn9uCvxyA
CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 15,https://www.youtube.com/watch?v=rpY8M_g6YwE,rpY8M_g6YwE
¿Se puede vivir de divulgar? | Breaking Podcast | ft. @cienciadesofa,https://www.youtube.com/watch?v=5k4J_QKrBes,5k4J_QKrBes
¿Cómo combinan la química y la literatura? | Breaking Podcast | ft. Nuria Ruiz,https://www.youtube.com/watch?v=Bfin58QoFsQ,Bfin58QoFsQ
ÓXIDO + ÁCIDO | Quimicefa en vídeo | Experimento 74,https://www.youtube.com/watch?v=LyohTkYDJPI,LyohTkYDJPI
REACCIONAR CON UN GAS | Quimicefa en vídeo | Experimento 99,https://www.youtube.com/watch?v=JiLiEv4nOp8,JiLiEv4nOp8
AGUA DE CRISTALIZACIÓN | Quimicefa en vídeo | Experimento 25,https://www.youtube.com/watch?v=2T610jOximQ,2T610jOximQ
Breaking Podcast #14 | Charlando con Victor Molina,https://www.youtube.com/watch?v=qgNjniZDUt4,qgNjniZDUt4
REDOX. PRODUCIR HIDROGENO | Quimicefa en vídeo | Experimento 61,https://www.youtube.com/watch?v=1Av-fHa1Gzk,1Av-fHa1Gzk
PRECIPITACIÓN. Mn(OH)2 | Quimicefa en vídeo | Experimento 56,https://www.youtube.com/watch?v=XVvIzBVK6zw,XVvIzBVK6zw
